"Ball.","105","18314","21.52","2022-12-26 07:10:08"
"Ok matter.","139","6270","31.37","2022-12-24 18:11:35"
"Ability.","143","17113","51.66","2023-01-05 11:18:04"
"Degree.","108","3432","34.89","2022-12-27 08:19:13"
"Let.","22","11270","27.23","2022-12-07 17:57:30"
"Owner top.","68","11270","3.12","2022-12-09 03:20:33"
"Try lose.","36","15065","3.90","2022-12-23 01:07:31"
"Turn.","90","18113","54.23","2022-12-28 07:51:10"
"Guess.","62","11285","74.21","2022-12-07 23:14:38"
"Despite.","137","9965","95.48","2023-01-01 17:36:44"
"But.","96","12340","82.05","2022-12-30 22:30:40"
"Each else.","114","12734","12.62","2022-12-12 14:13:53"
"Small.","157","15807","33.31","2023-01-03 11:11:22"
"Yet fine.","137","13659","84.13","2023-01-02 13:29:11"
"Miss on.","141","16244","58.03","2023-01-04 19:33:14"
"Industry.","88","10918","82.29","2023-01-02 13:08:45"
"Dog good.","105","13507","12.54","2022-12-28 03:57:55"
"Wish.","82","2705","87.98","2022-12-24 11:21:44"
"Indeed.","166","7008","38.36","2023-01-01 13:47:59"
"Quite.","113","1400","99.95","2023-01-02 05:12:24"
"Agreement.","105","16474","71.76","2022-12-22 21:49:30"
"Four.","81","4895","34.90","2023-01-02 11:04:13"
"Believe.","184","16037","6.05","2022-12-28 03:09:17"
"All dream.","1","18636","38.44","2023-01-01 21:17:09"
"Send.","64","15094","8.79","2022-12-17 17:54:46"
"Game.","4","1848","78.17","2022-12-26 02:55:57"
"Floor.","37","17463","62.67","2022-12-12 17:58:41"
"Wall.","162","5515","2.25","2022-12-31 22:22:31"
"Capital.","153","13687","30.89","2022-12-29 23:40:13"
"Finally.","69","14682","46.92","2022-12-10 08:45:30"
"Sure.","111","18770","51.11","2022-12-17 08:11:18"
"Per day.","120","11978","44.87","2023-01-05 15:08:56"
"Way carry.","119","10206","10.67","2023-01-03 09:36:28"
"Soldier.","131","843","97.06","2022-12-31 23:05:50"
"Fill near.","145","4220","25.05","2022-12-16 14:57:04"
"Wonder.","61","10311","92.80","2023-01-01 08:12:46"
"Professor.","165","8006","95.21","2022-12-25 16:13:58"
"Inside.","114","5372","4.77","2022-12-30 12:24:29"
"Out.","155","12860","46.40","2022-12-14 19:27:18"
"Party.","18","10923","98.11","2022-12-25 04:43:34"
"Record.","38","10412","15.38","2022-12-11 11:19:12"
"Eight.","183","4596","21.29","2022-12-23 21:50:58"
"Claim age.","178","10544","32.12","2022-12-19 10:00:48"
"Toward.","130","9555","50.77","2022-12-28 19:35:35"
"Leave.","165","8050","95.80","2022-12-18 00:39:00"
"Far each.","165","11067","77.52","2022-12-20 08:37:27"
"Enjoy.","13","14876","14.21","2022-12-08 23:36:40"
"Tree cell.","34","14669","15.70","2022-12-28 02:02:09"
"Better.","84","9849","60.58","2022-12-18 10:57:52"
"May.","148","11970","54.76","2022-12-28 07:45:33"
"Decide.","45","7719","63.82","2022-12-22 18:42:45"
"Gun.","67","2013","13.76","2022-12-17 15:04:37"
"Knowledge.","97","18904","20.94","2022-12-29 13:19:54"
"Political.","164","10402","36.66","2022-12-28 15:53:51"
"Outside.","28","19619","68.44","2022-12-15 18:33:30"
"Light bag.","136","18216","65.94","2023-01-02 16:21:33"
"According.","80","4263","37.70","2022-12-29 01:37:24"
"Sound.","9","9478","16.57","2022-12-15 08:10:08"
"Alone.","43","876","31.52","2022-12-08 12:48:37"
"Baby.","141","16799","88.35","2022-12-31 19:39:33"
"True.","192","17890","12.31","2022-12-22 08:15:52"
"Partner.","64","6448","8.34","2022-12-27 12:03:55"
"Gas woman.","101","7245","27.17","2022-12-26 22:12:39"
"Similar.","86","2141","68.20","2022-12-25 11:11:10"
"Seem.","35","5224","25.24","2023-01-01 00:53:30"
"Even upon.","3","13596","23.58","2022-12-28 05:42:32"
"Painting.","145","5088","46.07","2023-01-05 15:52:45"
"Gas fire.","91","17044","24.18","2022-12-19 13:11:03"
"Method.","114","4167","8.99","2023-01-05 02:15:54"
"Deep.","86","5545","49.84","2022-12-21 05:43:52"
"Thus rate.","91","965","10.45","2022-12-07 03:22:52"
"Know.","75","18216","71.03","2022-12-23 08:42:46"
"Wonder.","53","14611","54.40","2022-12-19 02:40:42"
"Six baby.","141","5904","41.80","2022-12-15 18:16:09"
"Area.","19","112","37.60","2022-12-08 02:02:26"
"Group.","74","4278","4.54","2022-12-25 16:14:41"
"Entire.","40","101","64.02","2022-12-07 00:59:26"
"Your.","26","9345","83.49","2022-12-08 08:50:04"
"Four type.","76","11860","47.60","2022-12-09 00:56:20"
"Budget.","48","13326","8.10","2022-12-27 17:46:53"
"Dog late.","12","14495","70.82","2022-12-27 16:09:31"
"Others.","150","14889","20.69","2022-12-13 10:28:53"
"Local.","35","16193","45.89","2022-12-21 07:49:42"
"Wear.","104","15284","97.85","2022-12-26 22:13:49"
"Position.","50","2774","70.64","2022-12-08 10:46:38"
"Cup miss.","155","8404","18.14","2022-12-23 20:23:06"
"Together.","108","18664","20.92","2022-12-13 00:03:51"
"Party.","84","14288","65.07","2023-01-01 20:20:00"
"Adult new.","48","13171","77.37","2022-12-16 14:35:59"
"Leg wait.","191","12989","33.35","2022-12-14 04:45:09"
"Still.","76","17511","87.52","2022-12-22 20:46:08"
"Mention.","103","2673","45.06","2022-12-19 09:03:05"
"New them.","70","5636","82.40","2022-12-26 04:03:47"
"Process.","140","12871","81.42","2022-12-21 08:46:44"
"Kitchen.","142","722","54.02","2022-12-09 05:19:18"
"Human.","104","2038","23.76","2022-12-30 12:25:05"
"Measure.","143","14160","99.67","2022-12-11 13:01:43"
"Newspaper.","197","8517","95.04","2023-01-04 07:50:47"
"Find.","141","18167","10.51","2022-12-21 03:04:45"
"Character.","73","9354","65.20","2022-12-17 13:11:16"
"Evidence.","156","7073","77.99","2022-12-24 02:38:38"
"Pick.","42","7527","62.46","2022-12-30 09:36:42"
"Long low.","58","6384","57.85","2022-12-26 03:56:48"
"Federal.","159","22","77.25","2022-12-06 19:34:55"
"Measure.","105","14582","90.48","2022-12-31 14:42:45"
"Study.","106","4434","43.25","2022-12-26 02:56:24"
"Blue save.","150","15802","10.62","2022-12-09 09:12:19"
"Any.","71","6016","74.72","2022-12-28 06:52:00"
"Special.","168","3113","39.61","2022-12-24 03:58:54"
"Someone.","193","17246","1.45","2022-12-23 12:38:17"
"Customer.","65","9660","84.30","2023-01-02 00:25:55"
"Occur.","91","3693","71.88","2022-12-14 17:19:40"
"We cover.","154","1326","87.94","2022-12-18 16:44:08"
"Challenge.","163","7639","69.18","2022-12-31 16:41:36"
"Blood.","31","3641","74.02","2022-12-18 07:56:40"
"Theory.","17","15141","18.00","2022-12-10 16:13:07"
"Sort.","176","11694","42.21","2022-12-13 12:48:36"
"Fight.","119","1060","52.29","2022-12-24 21:55:08"
"Story.","99","11152","92.33","2022-12-08 00:44:41"
"Force.","20","434","63.00","2022-12-30 23:48:00"
"Whom.","70","19570","25.82","2022-12-25 22:25:52"
"Truth.","169","6566","53.90","2023-01-01 22:42:07"
"Team.","76","3609","82.81","2022-12-13 22:09:27"
"Might.","34","19431","91.88","2022-12-30 10:26:00"
"Sure.","39","7473","71.80","2022-12-21 21:39:10"
"Decision.","129","2415","72.90","2022-12-26 18:42:56"
"Line.","42","15142","30.03","2022-12-21 17:04:24"
"Paper.","104","17169","25.83","2023-01-03 00:19:20"
"Discuss.","179","2133","18.65","2023-01-03 08:00:05"
"Way.","16","2207","5.93","2022-12-13 07:47:38"
"Teacher.","6","2976","48.93","2022-12-15 15:58:54"
"Car.","55","16681","71.77","2022-12-12 09:13:49"
"Likely.","113","14918","44.53","2022-12-26 00:30:02"
"Soldier.","191","4331","85.34","2022-12-29 11:33:27"
"Point.","58","17769","74.47","2023-01-04 03:20:53"
"Action.","48","5498","22.74","2022-12-29 11:19:43"
"Drive.","93","17403","92.94","2023-01-01 16:37:51"
"Animal.","32","13901","99.32","2023-01-01 02:15:10"
"Garden.","131","4620","96.57","2022-12-18 01:49:04"
"Thank.","83","3406","9.33","2023-01-03 11:34:36"
"Home.","153","18160","53.76","2022-12-29 01:36:12"
"Anything.","94","6424","56.03","2022-12-17 12:56:14"
"Respond.","68","1826","8.35","2022-12-19 20:43:50"
"Her.","142","314","86.69","2022-12-30 00:43:26"
"Fund.","28","9772","58.36","2022-12-31 06:42:15"
"Surface.","194","2415","33.61","2022-12-10 10:07:21"
"Player.","40","3948","4.45","2022-12-11 21:06:16"
"Hundred.","133","17058","96.47","2023-01-04 05:32:42"
"Special.","63","8567","50.83","2022-12-28 22:02:21"
"Rule easy.","178","14216","10.34","2022-12-25 09:21:42"
"Price.","143","9529","86.55","2022-12-19 08:32:00"
"Put sell.","28","13056","20.48","2022-12-19 06:50:37"
"See.","198","6201","34.89","2022-12-29 21:26:50"
"Pull.","71","19068","71.21","2023-01-02 09:08:52"
"Hundred.","36","5873","87.76","2022-12-25 13:21:33"
"Pretty.","7","18232","8.54","2022-12-07 23:10:34"
"Fear.","15","5927","43.71","2022-12-09 10:35:55"
"Change.","46","16400","60.20","2022-12-31 16:39:31"
"Side.","164","13195","82.21","2022-12-25 03:19:53"
"Add huge.","135","16715","45.43","2022-12-22 12:36:25"
"Ten.","112","7084","53.71","2022-12-08 05:29:53"
"Take.","87","1677","34.33","2022-12-29 01:15:07"
"Mr back.","146","5614","96.09","2022-12-21 20:34:51"
"Great dog.","182","5013","85.27","2022-12-21 17:40:50"
"Class.","67","14986","36.92","2022-12-26 04:10:56"
"Finish.","166","16688","89.07","2022-12-17 10:56:28"
"Paper.","115","4077","8.20","2023-01-04 16:52:58"
"Every bed.","70","2787","55.37","2022-12-12 12:45:59"
"Eight fly.","184","12621","24.94","2022-12-27 08:35:20"
"Anything.","137","7801","80.22","2022-12-24 11:17:46"
"Class.","169","3496","40.28","2022-12-12 12:57:18"
"Focus can.","32","8432","20.36","2022-12-08 00:14:29"
"Term.","174","9989","74.24","2022-12-07 19:43:34"
"Left some.","19","13314","81.82","2023-01-02 04:53:56"
"Or.","38","7239","68.31","2023-01-03 22:26:18"
"Change.","69","12948","50.92","2022-12-26 21:51:21"
"Increase.","124","7128","1.94","2022-12-22 18:28:48"
"Computer.","134","11868","22.66","2023-01-03 02:26:06"
"Church.","17","4145","93.21","2022-12-31 14:01:57"
"Today Mrs.","154","6289","37.27","2022-12-23 04:09:12"
"Perform.","155","16464","55.83","2022-12-31 17:21:33"
"Truth.","103","17708","40.21","2022-12-14 23:50:42"
"Law show.","48","19014","18.45","2022-12-10 01:38:29"
"Expect.","184","1535","89.33","2023-01-01 12:55:06"
"Fill law.","109","5275","42.56","2022-12-06 21:19:47"
"Executive.","36","17691","34.43","2022-12-12 05:02:51"
"Cultural.","187","6616","98.66","2023-01-02 23:14:41"
"Simple.","110","18272","69.58","2022-12-08 08:57:02"
"Pass.","38","8176","62.58","2022-12-25 10:13:42"
"Trade.","128","15108","13.77","2022-12-12 17:09:16"
"Process.","89","10656","76.42","2022-12-08 15:00:11"
"They too.","127","12035","57.81","2022-12-25 21:08:35"
"Process.","98","18895","76.90","2022-12-07 05:18:55"
"Defense.","50","6840","6.52","2022-12-22 03:09:21"
"Across.","144","12546","43.79","2022-12-11 18:18:52"
"Determine.","58","19022","65.76","2022-12-14 22:32:54"
"Use true.","82","899","72.52","2022-12-24 09:10:15"
"Road feel.","91","15522","87.62","2023-01-05 07:56:35"
"Street.","148","17025","44.50","2022-12-13 15:02:30"
"Out night.","50","14138","87.82","2022-12-20 12:34:42"
"Behind.","196","4942","41.99","2022-12-21 23:10:56"
"Media.","152","3464","76.81","2022-12-11 05:11:04"
"Visit.","74","8513","76.95","2023-01-03 22:35:03"
"Gas.","118","11391","84.06","2022-12-11 14:40:40"
"Station.","85","4418","95.31","2022-12-24 18:43:27"
"Out music.","36","777","59.35","2022-12-28 23:22:09"
"Down.","167","17681","7.33","2022-12-24 16:15:54"
"Bill.","149","6166","95.49","2022-12-16 17:10:34"
"Oil.","101","10929","53.34","2022-12-22 23:11:47"
"Probably.","62","14910","57.55","2022-12-10 23:28:20"
"Situation.","3","10392","37.96","2022-12-19 14:15:50"
"Sister.","83","15332","88.17","2022-12-31 15:20:15"
"Consider.","83","11055","40.58","2022-12-25 22:11:59"
"Doctor.","136","16057","15.74","2023-01-05 04:22:06"
"Spend.","111","2364","77.86","2022-12-16 04:21:17"
"Field.","21","326","89.59","2022-12-11 16:01:25"
"Piece.","192","13031","55.57","2022-12-09 21:01:39"
"Special.","45","11608","89.37","2022-12-17 01:02:08"
"Deep air.","0","1033","83.74","2023-01-01 08:19:23"
"Voice.","62","597","22.48","2022-12-16 11:01:06"
"Join.","197","14347","43.87","2023-01-03 16:01:42"
"Piece.","138","16231","56.73","2022-12-27 21:15:44"
"Shoulder.","63","11922","20.22","2023-01-03 13:25:02"
"Campaign.","85","18345","45.65","2023-01-03 07:12:20"
"Indeed.","180","5809","84.88","2023-01-03 02:15:49"
"These.","95","18661","24.20","2022-12-07 15:03:35"
"Around.","185","18107","20.87","2022-12-08 08:41:25"
"Its.","181","13276","58.30","2023-01-04 22:06:00"
"Minute.","137","19046","4.24","2022-12-15 20:43:23"
"Increase.","21","12963","77.20","2022-12-30 21:49:10"
"Suggest.","85","11674","85.30","2022-12-25 22:59:51"
"Knowledge.","97","18948","89.17","2022-12-15 06:20:52"
"Reduce.","112","7554","45.02","2022-12-16 06:05:25"
"Source.","75","2280","68.55","2022-12-26 17:43:51"
"Surface.","97","11455","33.77","2022-12-25 16:33:49"
"Public.","124","7510","26.21","2022-12-10 04:16:27"
"Political.","186","5428","11.88","2022-12-26 03:37:14"
"Very.","76","17472","37.43","2022-12-28 21:35:15"
"Piece.","168","15064","43.17","2023-01-05 04:49:34"
"Really.","91","2255","61.36","2022-12-15 23:34:49"
"Others.","134","4788","8.51","2022-12-27 18:06:12"
"Money.","21","5791","49.49","2022-12-18 10:17:19"
"Way nor.","101","11274","99.72","2022-12-08 07:26:39"
"Their.","78","6007","80.22","2022-12-13 08:32:57"
"Most.","185","16496","88.13","2022-12-20 16:06:32"
"Indicate.","44","2508","43.53","2022-12-15 18:25:05"
"Number.","64","9579","45.98","2022-12-23 14:23:32"
"Room.","44","11276","61.18","2022-12-12 23:58:37"
"Car.","34","8706","84.88","2022-12-21 03:24:39"
"Likely.","154","2362","69.02","2022-12-12 07:49:09"
"Decade.","126","17528","91.81","2023-01-04 15:58:13"
"Leave.","168","2217","37.71","2023-01-03 22:39:12"
"Until.","51","15695","26.48","2022-12-14 14:29:41"
"Decade.","103","18442","73.62","2022-12-23 23:25:58"
"Seem site.","139","11653","55.13","2022-12-17 21:54:52"
"Figure.","96","16409","59.53","2022-12-10 15:00:24"
"Key big.","21","2660","51.97","2022-12-17 16:06:20"
"Available.","62","911","74.11","2022-12-28 23:11:26"
"Film hair.","174","6299","78.79","2022-12-18 18:55:04"
"Fill.","104","12824","57.75","2022-12-31 13:20:08"
"One time.","99","18445","63.31","2022-12-20 14:18:58"
"Cell hold.","190","4448","22.34","2022-12-26 01:38:08"
"Indeed.","193","3192","2.38","2022-12-18 09:35:22"
"Box trade.","175","5768","80.57","2022-12-17 07:01:56"
"Say.","141","8280","75.96","2022-12-06 22:18:45"
"Assume.","69","8808","38.89","2022-12-28 05:52:03"
"College.","87","1434","47.52","2022-12-25 21:18:10"
"Nation.","95","1193","34.28","2022-12-19 21:47:21"
"Attention.","185","846","94.43","2022-12-24 09:58:37"
"Board.","113","2063","65.50","2022-12-14 04:55:13"
"Bill note.","43","5710","78.57","2022-12-10 23:24:24"
"Fact.","66","5269","38.67","2022-12-29 17:48:12"
"Color.","110","19353","49.74","2022-12-14 09:37:58"
"In common.","11","7513","99.74","2022-12-21 10:23:56"
"Join week.","63","10595","82.95","2022-12-12 22:03:36"
"Debate.","55","11684","61.39","2022-12-16 18:05:50"
"Task.","191","8230","5.37","2022-12-07 01:19:40"
"Choose.","13","8562","16.59","2022-12-08 13:46:08"
"Read do.","8","15934","1.85","2022-12-09 19:36:02"
"Staff.","110","8502","94.12","2022-12-13 07:28:59"
"Health.","195","7263","77.19","2022-12-31 00:11:27"
"Authority.","139","12300","55.65","2023-01-02 02:42:20"
"Year open.","150","19879","14.30","2022-12-30 02:28:41"
"Away.","33","8633","84.33","2022-12-14 17:32:27"
"Pattern.","34","11064","1.56","2022-12-29 03:31:49"
"Girl.","183","13384","77.62","2022-12-28 15:38:28"
"Move.","117","5361","7.07","2023-01-05 17:23:58"
"Reduce.","104","5351","55.46","2022-12-14 17:23:10"
"End.","193","19001","94.94","2022-12-20 00:25:49"
"Assume.","139","2800","95.40","2023-01-05 10:29:13"
"Human.","123","8960","3.44","2022-12-30 16:07:28"
"Fall live.","97","2087","6.63","2022-12-22 22:17:50"
"Community.","71","2178","61.84","2022-12-14 12:52:56"
"Family.","173","11439","59.82","2022-12-15 18:11:06"
"Sit.","140","13017","97.82","2022-12-24 06:39:25"
"Cup.","153","16885","52.65","2022-12-24 14:01:34"
"Policy.","179","13114","9.99","2022-12-11 19:56:02"
"Statement.","97","2267","57.74","2022-12-10 15:02:55"
"Bag wall.","57","6475","41.50","2022-12-26 13:43:26"
"Lead.","191","7611","22.36","2022-12-23 00:07:54"
"Room same.","87","12407","37.23","2023-01-04 15:40:53"
"Financial.","22","4965","78.29","2023-01-04 18:59:31"
"Front.","161","16047","42.74","2022-12-11 12:37:00"
"It hope.","103","8859","17.27","2022-12-17 17:47:14"
"Camera.","142","12696","93.28","2022-12-19 01:20:30"
"Address.","30","2894","3.33","2022-12-18 00:40:25"
"He.","62","1844","1.31","2023-01-03 17:57:25"
"Better.","156","11397","91.86","2022-12-08 05:17:00"
"On.","171","12080","95.80","2022-12-15 15:32:56"
"Black.","22","3600","47.10","2022-12-17 23:43:29"
"Country.","75","14276","10.04","2022-12-09 14:36:57"
"Explain.","137","4304","47.47","2022-12-12 12:08:03"
"Sure test.","24","14386","26.76","2022-12-09 21:39:20"
"Amount.","142","5453","76.30","2022-12-23 08:01:11"
"Important.","47","3265","66.52","2022-12-08 23:30:56"
"Size.","73","6769","38.12","2022-12-21 04:41:00"
"Agreement.","0","9945","56.63","2022-12-17 14:48:55"
"Indicate.","197","2095","83.50","2023-01-01 02:30:31"
"Training.","177","14636","84.25","2022-12-09 18:08:39"
"Stock put.","15","10856","76.13","2022-12-23 21:41:59"
"Air.","134","9999","50.20","2023-01-05 14:45:10"
"Treatment.","161","18508","10.79","2023-01-03 18:33:23"
"Office.","90","7256","76.77","2022-12-13 14:28:40"
"Situation.","112","11466","67.41","2022-12-09 04:28:13"
"Door to.","98","7979","65.74","2022-12-23 22:51:40"
"Who.","89","9961","55.49","2022-12-29 08:18:59"
"Beautiful.","105","5545","9.71","2022-12-09 20:24:25"
"One house.","0","4260","84.39","2022-12-24 19:58:32"
"Hot under.","34","19964","16.88","2022-12-11 02:35:21"
"Per be.","122","10354","3.05","2022-12-23 07:35:40"
"Whether.","185","6057","72.08","2022-12-21 22:47:49"
"Assume.","55","6191","76.17","2022-12-12 13:24:48"
"Stuff.","138","2187","39.51","2023-01-01 09:27:33"
"Score.","88","9932","66.56","2022-12-14 23:03:54"
"Walk meet.","198","11903","36.95","2023-01-01 00:31:14"
"Bit not.","124","12305","59.01","2023-01-04 04:24:19"
"Wait.","28","2099","95.12","2022-12-30 14:06:03"
"Source.","4","19570","47.00","2022-12-31 04:33:45"
"Class.","114","8086","70.59","2022-12-08 02:33:17"
"Seem deep.","191","5021","35.52","2022-12-28 16:47:41"
"Total.","69","11080","22.99","2022-12-31 19:25:07"
"Plant by.","171","6397","76.86","2022-12-24 16:28:48"
"Once at.","128","14430","83.01","2022-12-21 19:32:38"
"Resource.","100","1876","55.10","2022-12-28 19:27:42"
"Attack.","5","11760","97.41","2022-12-23 13:40:28"
"Others.","120","14484","62.61","2022-12-24 03:07:57"
"Raise.","0","2640","50.73","2023-01-01 14:57:54"
"So.","137","3413","7.88","2022-12-12 10:07:13"
"West.","14","12500","60.66","2022-12-14 12:25:21"
"Because.","73","9393","17.59","2022-12-26 23:06:13"
"Cause.","166","13346","97.92","2022-12-21 22:21:58"
"Much.","103","6106","67.10","2022-12-14 16:07:15"
"Represent.","59","1902","44.99","2022-12-13 07:47:31"
"Be more.","36","18112","71.18","2022-12-22 04:22:28"
"Skill.","117","8988","82.43","2023-01-02 06:14:57"
"Gas any.","89","5876","56.52","2023-01-03 10:01:22"
"Since per.","123","12509","48.48","2023-01-02 08:32:49"
"Life.","120","1370","38.12","2022-12-31 01:19:05"
"Imagine.","189","990","48.13","2022-12-20 10:13:33"
"Close try.","143","4370","89.41","2022-12-17 22:47:49"
"Expect.","140","14493","89.52","2022-12-18 15:31:26"
"Question.","89","10507","64.04","2022-12-15 00:50:35"
"Already.","49","19600","78.52","2022-12-23 23:29:05"
"Determine.","176","2232","85.93","2022-12-26 19:52:01"
"Away.","35","10750","13.58","2023-01-02 10:23:12"
"Call when.","42","5818","19.19","2022-12-13 13:32:09"
"Painting.","135","10003","29.56","2022-12-19 16:47:31"
"Manager.","127","5721","72.07","2022-12-23 20:10:31"
"Partner.","185","12772","19.45","2022-12-17 06:34:58"
"Line.","85","5080","74.96","2022-12-25 04:45:46"
"Parent.","29","13217","71.50","2022-12-21 12:10:27"
"Safe.","128","9728","38.14","2023-01-01 04:11:59"
"Sit.","100","15907","22.07","2023-01-05 10:58:17"
"Operation.","132","9005","75.05","2022-12-23 19:30:14"
"Feeling.","173","19852","14.37","2022-12-13 11:00:53"
"Vote.","19","2660","14.56","2022-12-20 19:28:17"
"Before.","66","16005","56.00","2023-01-04 21:13:36"
"Between.","110","4981","34.01","2022-12-13 20:02:54"
"You when.","153","6072","92.54","2023-01-01 03:36:14"
"Such week.","135","11825","91.06","2022-12-10 21:07:03"
"Nothing.","54","3564","68.80","2022-12-30 10:29:07"
"Morning.","55","3712","63.69","2022-12-22 20:16:19"
"Politics.","14","15840","17.94","2022-12-29 12:40:20"
"Woman.","68","10715","92.85","2022-12-30 03:10:13"
"Out sort.","162","14256","34.03","2022-12-09 22:26:22"
"Voice.","21","6808","72.13","2022-12-08 11:46:23"
"Rich.","155","16528","53.25","2022-12-18 11:26:07"
"Four gun.","45","14228","98.95","2022-12-27 13:51:13"
"Think.","81","14111","54.80","2022-12-11 22:12:11"
"Stand.","93","10242","20.25","2022-12-24 14:05:24"
"House.","41","15323","51.04","2022-12-19 14:55:51"
"Agree gun.","89","100","16.81","2022-12-06 20:32:00"
"Baby.","187","11752","80.61","2022-12-12 23:46:14"
"Source.","108","5935","44.07","2022-12-19 22:09:28"
"Bank.","27","10979","20.32","2022-12-22 03:01:01"
"Which.","195","6492","89.17","2022-12-15 23:17:19"
"Family.","84","17916","43.27","2023-01-03 11:37:52"
"Project.","67","13712","56.83","2022-12-11 01:50:11"
"Glass.","194","16656","24.04","2023-01-01 06:46:00"
"Watch.","121","17673","89.43","2023-01-04 17:01:27"
"Pick face.","59","1230","91.64","2022-12-27 11:57:53"
"Better.","120","9568","33.70","2023-01-05 09:10:40"
"House.","179","14167","71.46","2023-01-04 02:11:18"
"Glass.","60","19477","6.42","2023-01-04 04:34:30"
"Market.","146","11222","64.97","2022-12-22 02:00:36"
"City.","169","16145","66.41","2022-12-30 16:11:39"
"Born.","78","10579","19.68","2022-12-25 11:43:16"
"Table the.","75","15998","81.65","2022-12-27 01:22:25"
"Smile.","130","7096","43.66","2022-12-21 02:09:54"
"Owner.","98","6378","73.82","2023-01-03 10:05:03"
"Woman.","176","10110","95.57","2022-12-20 08:35:17"
"Role.","116","2702","73.36","2023-01-03 02:28:57"
"Owner.","52","8180","68.13","2022-12-24 12:37:30"
"Phone car.","94","7412","59.79","2022-12-17 07:57:36"
"Purpose.","104","6517","26.42","2022-12-07 04:59:35"
"Agent.","146","785","83.37","2023-01-05 10:06:42"
"Practice.","96","12969","44.43","2022-12-27 18:53:42"
"Fact.","56","18602","60.30","2022-12-25 06:43:06"
"Nation.","177","367","25.64","2023-01-04 20:37:44"
"Eat want.","79","5437","39.85","2022-12-31 20:39:27"
"Little.","60","4197","84.67","2022-12-20 07:53:06"
"Just.","8","10519","39.87","2023-01-01 19:42:02"
"Hot.","167","2680","10.16","2022-12-26 20:04:21"
"Affect.","193","6045","6.14","2022-12-13 11:05:04"
"Cultural.","7","6766","60.38","2023-01-04 03:20:30"
"Fear.","66","2847","51.23","2022-12-07 09:54:58"
"Least.","112","14180","91.42","2022-12-17 17:54:07"
"Ahead.","55","4324","94.46","2023-01-05 12:52:55"
"Compare.","128","936","13.42","2023-01-01 17:43:53"
"Bag it.","163","19347","21.70","2022-12-18 04:15:22"
"Oil.","173","3377","49.69","2022-12-08 18:00:18"
"Trouble.","160","16165","59.49","2022-12-19 05:57:07"
"Right.","3","13630","49.94","2022-12-11 00:33:04"
"Grow call.","178","11821","91.23","2022-12-20 15:59:25"
"Drive.","110","12874","78.32","2022-12-29 01:29:53"
"About gas.","129","14230","64.92","2023-01-05 18:10:25"
"Good.","37","17848","55.44","2023-01-03 07:41:35"
"People.","91","6276","31.65","2022-12-07 04:31:22"
"Field.","155","1903","79.19","2022-12-07 12:45:15"
"Market.","192","9325","12.79","2022-12-17 06:00:28"
"Laugh.","102","11193","17.38","2022-12-26 14:44:52"
"Business.","167","16120","76.85","2022-12-16 19:56:25"
"Example.","110","15808","17.94","2022-12-19 09:12:28"
"Control.","88","8829","44.87","2022-12-24 16:43:19"
"Into.","14","12325","69.44","2022-12-20 16:32:27"
"Recent.","161","3331","93.89","2022-12-10 08:16:20"
"Meeting.","34","6358","26.99","2022-12-12 09:30:31"
"Operation.","179","15701","49.86","2022-12-18 06:49:57"
"Join.","164","2224","13.05","2022-12-11 16:32:47"
"Task.","137","13988","30.65","2022-12-22 14:57:10"
"During as.","160","14734","39.41","2022-12-09 21:34:46"
"Produce.","170","772","72.55","2022-12-25 09:58:33"
"Myself.","173","14156","45.51","2022-12-31 06:47:25"
"Admit.","13","2037","83.87","2022-12-21 03:27:09"
"Go talk.","33","10206","13.22","2023-01-05 13:24:07"
"Source.","102","16359","61.94","2022-12-29 11:04:55"
"Factor.","106","15587","39.50","2022-12-08 04:31:16"
"Fall so.","149","7120","53.67","2022-12-22 09:58:05"
"Idea.","46","12045","85.90","2022-12-30 12:54:05"
"Condition.","41","5194","81.26","2022-12-22 08:13:03"
"Road.","176","9372","0.72","2022-12-30 23:17:11"
"Visit.","57","8304","36.69","2022-12-31 18:57:45"
"Stay.","85","18340","72.44","2022-12-21 16:50:53"
"Might.","170","13000","29.36","2022-12-15 19:04:42"
"Fill.","37","3554","99.32","2022-12-16 18:35:10"
"Rich idea.","143","16031","21.68","2022-12-24 14:51:34"
"Toward.","23","15906","97.28","2022-12-10 21:39:41"
"Short per.","133","6397","41.27","2022-12-07 14:03:25"
"Yeah east.","86","10998","6.32","2022-12-19 09:50:23"
"Pick.","108","9397","5.41","2022-12-08 12:54:44"
"First.","95","7766","0.88","2022-12-13 05:55:48"
"Enjoy.","188","17618","73.03","2023-01-04 10:27:11"
"Next dog.","0","7536","2.72","2023-01-01 19:58:13"
"House.","74","9242","82.62","2022-12-11 15:16:47"
"Fast.","23","13648","36.28","2022-12-16 20:26:29"
"Indicate.","103","12993","1.69","2023-01-03 07:29:47"
"Woman.","177","15024","26.69","2023-01-05 01:18:58"
"Personal.","109","5419","8.19","2022-12-23 13:21:07"
"Claim.","156","2856","58.67","2022-12-09 21:54:08"
"Why.","191","16350","96.26","2022-12-09 04:57:05"
"Sound.","187","1826","20.99","2022-12-13 04:42:07"
"Pass.","80","11062","89.41","2023-01-02 10:27:01"
"Player.","183","1206","65.94","2022-12-27 23:58:47"
"Doctor.","0","2841","56.00","2023-01-02 08:17:26"
"Weight.","10","15180","16.24","2022-12-18 01:20:00"
